x-axis,1,2
second,Volt,Volt
-760.000E-06,+1.813170668E+00,+20.045889E-03
-755.000E-06,+1.816468450E+00,+20.586090E-03
-750.000E-06,+1.820400640E+00,+21.377571E-03
-745.000E-06,+1.824514919E+00,+22.410217E-03
-740.000E-06,+1.828268097E+00,+23.099933E-03
-735.000E-06,+1.832134355E+00,+23.822307E-03
-730.000E-06,+1.836157530E+00,+24.617501E-03
-725.000E-06,+1.839103496E+00,+25.001911E-03
-720.000E-06,+1.842567670E+00,+25.465485E-03
-715.000E-06,+1.846421291E+00,+26.323501E-03
-710.000E-06,+1.849072029E+00,+26.720486E-03
-705.000E-06,+1.853346581E+00,+27.499414E-03
-700.000E-06,+1.857241115E+00,+28.412740E-03
-695.000E-06,+1.860884309E+00,+29.326078E-03
-690.000E-06,+1.864351506E+00,+30.182785E-03
-685.000E-06,+1.867442068E+00,+30.902687E-03
-680.000E-06,+1.870447753E+00,+31.539612E-03
-675.000E-06,+1.873227260E+00,+31.936601E-03
-670.000E-06,+1.877102897E+00,+32.694126E-03
-665.000E-06,+1.880611176E+00,+33.386366E-03
-660.000E-06,+1.884693922E+00,+34.123787E-03
-655.000E-06,+1.887831469E+00,+34.724270E-03
-650.000E-06,+1.892165763E+00,+36.126316E-03
-645.000E-06,+1.895868645E+00,+36.699161E-03
-640.000E-06,+1.899100347E+00,+37.680284E-03
-635.000E-06,+1.902655590E+00,+38.574796E-03
-630.000E-06,+1.905689586E+00,+39.357443E-03
-625.000E-06,+1.908811378E+00,+39.907704E-03
-620.000E-06,+1.911066421E+00,+40.604937E-03
-615.000E-06,+1.914587226E+00,+41.744405E-03
-610.000E-06,+1.917596038E+00,+42.485587E-03
-605.000E-06,+1.920943926E+00,+43.280851E-03
-600.000E-06,+1.924844627E+00,+44.430279E-03
-595.000E-06,+1.928280540E+00,+45.481759E-03
-590.000E-06,+1.930720945E+00,+45.736812E-03
-585.000E-06,+1.933679427E+00,+46.593627E-03
-580.000E-06,+1.937379291E+00,+47.578552E-03
-575.000E-06,+1.940893783E+00,+47.960522E-03
-570.000E-06,+1.944420830E+00,+48.831097E-03
-565.000E-06,+1.948359255E+00,+49.695401E-03
-560.000E-06,+1.952740519E+00,+50.697950E-03
-555.000E-06,+1.955378611E+00,+51.215487E-03
-550.000E-06,+1.959376654E+00,+52.231801E-03
-545.000E-06,+1.962621028E+00,+52.829798E-03
-540.000E-06,+1.965340914E+00,+53.501916E-03
-535.000E-06,+1.969059545E+00,+54.491866E-03
-530.000E-06,+1.972508113E+00,+55.342409E-03
-525.000E-06,+1.975205959E+00,+56.126325E-03
